usuario,negocio,prediccion_recomendador
170735,1462,3.5280743
170735,3417,3.5107443
170735,5278,3.290636
170735,907,3.1217566
170735,4143,3.0855174
170735,1843,3.069827
170735,4550,3.0431986
170735,369,2.9844694
170735,5454,2.93977
170735,3398,2.9231439
170735,3542,2.9228833
170735,774,2.91383
170735,5833,2.8797607
170735,3209,2.8635294
170735,2344,2.8499472
170735,900,2.804082
170735,5797,2.7889795
170735,1093,2.7658086
170735,4241,2.754684
170735,5658,2.7407513
170735,2132,2.7172132
170735,4850,2.7087317
170735,5625,2.6820827
170735,4088,2.6310134
170735,3517,2.604669
170735,3661,2.564571
170735,2662,2.5582922
170735,3730,2.5480866
170735,989,2.4630508
170752,473,20.406265
170752,522,17.225142
170752,2344,12.322311
170752,24,11.701254
170752,5083,9.726138
170752,3398,8.840805
170752,4359,8.5422735
170752,1260,8.489555
170752,5176,7.126153
170752,3764,7.110326
170752,5168,5.545222
170752,774,5.359989
170752,1442,5.2716913
170752,45,4.938924
170752,904,4.214873
170752,4845,4.103507
170752,2406,4.0111904
170752,4184,3.8262153
170752,104,3.7108185
170752,210,3.5924125
170752,1961,3.4443827
170752,2589,3.228086
170752,2877,3.161356
170752,4088,3.1026607
170752,566,2.9666457
170752,4634,2.9145813
170752,2557,2.791303
170752,5222,2.723524
170752,2617,2.698822
170752,652,2.684721
170752,1363,2.5268996
170752,3480,2.522856
170752,2178,2.4138165
170752,5169,2.4081964
170752,9,2.4062142
170752,1456,2.3650446
170752,934,2.2457042
170752,4220,2.2352107
170752,1178,2.049616
170752,4165,1.9721851
170752,1411,1.9344504
170752,4567,1.9257643
170752,3659,1.9249715
170752,3165,1.9127052
170752,4683,1.9081013
170752,5641,1.9045031
170752,5180,1.880779
170752,3457,1.8476994
170752,3209,1.8441862
170752,2463,1.8388133
170897,4543,8.283356
170897,3736,6.801707
170897,45,6.462382
170897,569,4.2699966
170897,907,3.9856467
170897,2085,3.5638762
170897,3247,3.3412166
170897,2344,3.206105
170897,880,3.1405566
170897,3209,3.0802615
170897,1233,3.0781932
170897,857,3.0145097
170897,1631,2.8517282
170897,1312,2.749106
170897,4514,2.737552
170897,1054,2.6118035
170897,1332,2.5875466
170897,5168,2.4716573
170897,4495,2.4200926
170897,904,2.3343298
170897,1442,2.2718964
170897,361,2.2673955
170897,686,2.2218866
170897,4783,2.128756
170897,93,2.0995626
170897,4530,2.05021
170897,4436,2.0412414
170897,2089,2.0412414
170897,1190,2.0115752
170897,1306,2.009594
170897,3777,2.009324
170897,4088,1.9995732
170897,3843,1.963274
170897,4673,1.9429072
170897,2205,1.9418201
170897,774,1.8828328
170897,1608,1.879115
170897,1770,1.8767844
170897,5156,1.86339
170897,4198,1.8537791
170897,858,1.842829
170897,3143,1.7479247
170897,4911,1.7310548
170897,24,1.721871
170897,1890,1.6948402
170897,522,1.6823487
170897,5302,1.649391
170897,725,1.6315279
170897,3649,1.5454813
170897,3568,1.5449746
170941,3209,24.153488
170941,880,9.956366
170941,2557,9.00161
170941,1442,7.994496
170941,4543,7.060761
170941,3737,6.901968
170941,907,6.796818
170941,4364,6.456426
170941,5062,5.936387
170941,522,5.8567305
170941,4990,5.84664
170941,3178,5.7182717
170941,361,5.714795
170941,1450,5.386816
170941,1331,5.306429
170941,1306,5.2323685
170941,1783,5.1763716
170941,393,5.1522756
170941,1733,4.9844112
170941,748,4.6891294
170941,2610,4.4958854
170941,2513,4.437979
170941,4097,4.3350797
170941,1693,4.3211927
170941,1860,4.235877
170941,4198,4.108507
170941,4429,4.1080623
170941,678,4.0997753
170941,1054,4.0644617
170941,3732,4.0498705
170941,723,3.9572916
170941,5683,3.8008976
170941,4208,3.6718454
170941,2992,3.55892
170941,5031,3.474699
170941,1886,3.4134603
170941,5559,3.39241
170941,569,3.3853402
170941,5855,3.3770194
170941,104,3.321388
170941,447,3.1945374
170941,2480,3.1857421
170941,757,3.162079
170941,2963,3.1577322
170941,5113,3.146187
170941,3840,3.1126347
170941,5625,3.1061604
170941,1579,3.0747902
170941,5552,3.048696
170941,4514,3.0323794
171020,774,17.242994
171020,5605,9.802333
171020,104,8.208405
171020,4184,7.0696344
171020,4235,6.614334
171020,1442,6.564037
171020,1775,6.4555497
171020,4143,5.923775
171020,3165,4.8838434
171020,44,4.805128
171020,5398,4.651691
171020,5855,4.408324
171020,5169,4.401351
171020,3653,4.2152076
171020,2463,3.8298512
171020,3523,3.718331
171020,2085,3.6960704
171020,5585,3.6554985
171020,144,3.5115447
171020,1940,3.409279
171020,24,3.2892432
171020,4717,3.1370828
171020,4212,3.0714083
171020,1164,3.031958
171020,3732,3.015716
171020,5746,2.9773376
171020,2942,2.9394937
171020,3949,2.9174476
171020,4183,2.7509568
171020,5835,2.7081237
171020,1975,2.7030702
171020,1820,2.6769783
171020,25,2.6091042
171020,3136,2.4938693
171020,129,2.4755974
171020,45,2.4672544
171020,2344,2.4295602
171020,522,2.3837862
171020,3064,2.3543153
171020,5521,2.3361468
171020,5812,2.306038
171020,4120,2.298285
171020,1637,2.2591367
171020,5499,2.2558014
171020,3119,2.238195
171020,357,2.2086306
171020,3967,2.1674702
171020,2373,2.1143672
171020,4747,2.0856042
171020,3974,2.0787272
171182,2610,8.7587385
171182,3209,5.8787413
171182,45,5.563007
171182,1450,5.1632237
171182,4543,5.0772257
171182,1312,4.241299
171182,4825,4.142827
171182,1054,3.9606671
171182,3474,3.3877554
171182,723,3.0546715
171182,4514,3.0030508
171182,5062,2.973595
171182,3732,2.7912831
171182,393,2.571724
171182,4128,2.507999
171182,880,2.1997693
171182,4364,2.18441
171182,3736,2.1686468
171182,2942,2.1238124
171182,4183,2.0949078
171182,1331,2.065314
171182,4693,2.0533276
171182,4097,2.0174294
171182,163,1.8906211
171182,5260,1.8403279
171182,679,1.7899446
171182,2480,1.7692034
171182,3247,1.6841211
171182,4683,1.6607511
171182,569,1.5688069
171182,3431,1.5437994
171182,2403,1.518238
171182,2288,1.5093801
171182,5111,1.499694
171182,3143,1.499694
171182,522,1.4731603
171182,1783,1.4729403
171182,2169,1.4643397
171182,4664,1.4419682
171182,2781,1.4138105
171182,1422,1.3884872
171182,4990,1.3858968
171182,1733,1.3713285
171182,4198,1.3375597
171182,5855,1.3245323
171182,5747,1.3245323
171182,4639,1.3245323
171182,697,1.3245323
171182,4493,1.3245323
171182,5683,1.3173891
171187,3732,18.647175
171187,1631,8.165943
171187,5168,7.7927284
171187,5278,7.0088754
171187,1411,5.910932
171187,5658,5.4465685
171187,2662,5.3026385
171187,900,5.0730267
171187,858,4.931836
171187,789,4.8330064
171187,2775,4.5569234
171187,3417,4.3429885
171187,2078,4.3242326
171187,2344,3.8576932
171187,863,3.578753
171187,1917,3.5108867
171187,2359,3.219706
171187,3801,3.1669931
171187,1462,3.0810404
171187,219,3.078247
171187,3614,2.9625041
171187,4884,2.8645227
171187,2204,2.8257296
171187,1843,2.737486
171187,4671,2.5848505
171187,3133,2.5732834
171187,423,2.4392967
171187,774,2.416648
171187,3214,2.352841
171187,5130,2.283509
171187,2013,2.263713
171187,3069,2.2415557
171187,2424,2.2198029
171187,3237,2.1053798
171187,45,1.912625
171187,819,1.8971804
171187,3649,1.8857539
171187,5302,1.8769076
171187,5491,1.8370999
171187,3084,1.8062123
171187,2557,1.7552423
171187,5173,1.717546
171187,1841,1.714008
171187,5568,1.7056859
171187,1598,1.7034785
171187,2426,1.6899664
171187,2942,1.6379106
171187,1701,1.615996
171187,798,1.5966167
171187,24,1.5846698
171205,5585,150.37108
171205,4550,100.866875
171205,5037,66.08464
171205,4143,64.54103
171205,5450,57.59909
171205,3586,47.683746
171205,3523,44.448055
171205,3647,37.518017
171205,1189,33.902332
171205,2245,23.946846
171205,5697,21.529081
171205,3455,21.432089
171205,2884,18.513962
171205,3967,15.193417
171205,2010,13.325482
171205,5835,12.3731985
171205,3622,11.009495
171205,45,10.8305235
171205,1410,10.639149
171205,465,9.751515
171205,490,9.447462
171205,3939,8.916495
171205,2838,8.220726
171205,614,7.54447
171205,2770,7.150099
171205,628,6.6871457
171205,1767,6.330611
171205,2636,6.173956
171205,5851,5.8853965
171205,1442,5.613033
171205,3607,5.2636013
171205,3209,5.231204
171205,5444,5.200234
171205,2344,5.149109
171205,764,5.032991
171205,4216,5.0204515
171205,3732,4.9280224
171205,531,4.7812986
171205,5471,4.7220526
171205,4359,4.646996
171205,880,4.6169825
171205,774,4.2186775
171205,2289,4.0726604
171205,2557,4.027386
171205,3598,3.9865344
171205,341,3.9003868
171205,5115,3.6650095
171205,4184,3.6048198
171205,1940,3.4000027
171205,3165,3.393203
171501,3732,28.70263
171501,1442,23.623787
171501,880,21.932821
171501,907,17.873238
171501,757,17.673105
171501,522,17.165997
171501,3178,16.488556
171501,3737,16.28524
171501,1783,15.605595
171501,2557,15.036833
171501,4097,13.896386
171501,4364,13.524955
171501,1733,12.496338
171501,5062,11.209332
171501,4514,11.075763
171501,393,10.937944
171501,4429,10.556061
171501,4825,10.383788
171501,1450,10.366824
171501,1312,10.325147
171501,4543,9.994626
171501,1306,9.739838
171501,1860,8.998001
171501,678,8.941672
171501,4830,8.83348
171501,104,8.765633
171501,361,8.273892
171501,2187,8.273232
171501,4232,8.225831
171501,4990,8.149996
171501,2480,8.12883
171501,2513,8.0878105
171501,2089,8.046039
171501,262,7.8656626
171501,723,7.6770186
171501,1693,7.648111
171501,2963,7.5684514
171501,5267,7.2756724
171501,4143,7.251096
171501,1890,7.1769347
171501,5683,7.1041403
171501,163,7.0362153
171501,5113,6.944152
171501,447,6.8162456
171501,1487,6.576873
171501,1054,6.5129604
171501,3247,6.5098095
171501,748,6.4803543
171501,2463,6.298519
171501,4208,6.2818985
171549,45,15.297044
171549,3209,13.204205
171549,1783,8.111313
171549,4543,7.7633543
171549,4514,5.539384
171549,522,4.719508
171549,3178,4.103963
171549,1693,3.87918
171549,3732,3.8591447
171549,393,3.7524438
171549,5062,3.6878328
171549,723,3.5652585
171549,4830,3.4634724
171549,1733,3.3217812
171549,2513,3.310442
171549,1860,3.3055758
171549,2187,3.2199552
171549,4825,3.0256906
171549,4909,2.9559727
171549,5833,2.8253312
171549,3484,2.806585
171549,5516,2.8045878
171549,1233,2.6849165
171549,5643,2.623573
171549,1422,2.6203105
171549,1289,2.5701387
171549,5113,2.5348706
171549,1054,2.5209894
171549,2480,2.480242
171549,3973,2.433681
171549,1744,2.3583179
171549,1108,2.3582447
171549,1312,2.2161891
171549,1332,2.158715
171549,3840,2.1225348
171549,569,2.1143928
171549,5559,2.0579813
171549,678,2.011536
171549,4304,2.0102632
171549,1093,1.9822274
171549,757,1.9791582
171549,1903,1.8812354
171549,880,1.8693316
171549,4198,1.8390069
171549,786,1.8233123
171549,2240,1.8233123
171549,1436,1.8224227
171549,4429,1.7973194
171549,3287,1.7694588
171549,1487,1.7440038
171580,774,15.75109
171580,25,15.628192
171580,104,14.85221
171580,3136,14.238329
171580,4184,13.305538
171580,5605,12.185118
171580,4717,11.680186
171580,45,7.7350936
171580,1940,7.37943
171580,1164,7.2304955
171580,1820,6.9578104
171580,5061,6.554119
171580,3999,6.295552
171580,5833,5.9083333
171580,3119,5.906611
171580,1819,5.7702875
171580,3732,5.6907043
171580,5260,5.657694
171580,144,5.490324
171580,3637,5.462491
171580,3974,5.2344775
171580,4683,5.193777
171580,1302,5.030755
171580,2373,4.8952694
171580,61,4.845895
171580,250,4.792945
171580,5390,4.7565565
171580,3951,4.6568203
171580,4455,4.5519013
171580,1186,4.479458
171580,522,4.478076
171580,2933,4.4497805
171580,34,4.380769
171580,880,4.324982
171580,4212,4.29285
171580,3310,4.11953
171580,4712,4.102953
171580,1637,3.9737163
171580,2015,3.9408083
171580,5081,3.8802583
171580,5767,3.5949616
171580,1730,3.5716765
171580,24,3.5547385
171580,5521,3.5049546
171580,1676,3.2639585
171580,5746,3.2427335
171580,3208,3.2418442
171580,5292,3.1765788
171580,2513,3.0382638
171580,3123,3.0344653
171602,2463,134.24158
171602,1870,70.565475
171602,4550,64.40178
171602,3523,58.85252
171602,5450,55.114094
171602,5037,49.499928
171602,3586,36.527008
171602,5697,33.823555
171602,5819,27.16537
171602,1189,25.341318
171602,2245,23.140436
171602,3647,22.506002
171602,3622,17.600258
171602,3455,16.566181
171602,2884,15.360203
171602,490,15.149088
171602,2010,13.937777
171602,5835,12.712421
171602,45,12.486026
171602,3967,11.417543
171602,5471,10.368591
171602,3607,10.104972
171602,3939,9.71466
171602,2770,9.327844
171602,531,8.613622
171602,2344,8.049119
171602,614,7.767328
171602,465,7.5962286
171602,1103,7.5220613
171602,774,7.3818817
171602,5851,7.0373063
171602,2557,6.9649644
171602,522,6.9488378
171602,1442,6.906375
171602,2636,6.8876595
171602,5115,6.5121994
171602,5833,6.304284
171602,764,6.2049303
171602,3751,6.1306868
171602,1767,6.037927
171602,4359,5.979519
171602,5812,5.7190437
171602,24,5.711652
171602,2838,5.54141
171602,8,5.474889
171602,3209,5.2552667
171602,3052,5.226237
171602,880,4.8838477
171602,1093,4.819734
171602,3165,4.7800574
171624,45,29.432968
171624,3737,9.520032
171624,393,8.600157
171624,4514,7.9224987
171624,1733,7.8641176
171624,907,7.3414574
171624,3178,6.319733
171624,4429,6.271483
171624,4097,5.7919173
171624,1442,5.603162
171624,1693,5.544572
171624,5062,5.201789
171624,1783,5.0919666
171624,880,5.0477486
171624,2480,4.7896523
171624,1860,4.70885
171624,4543,4.6505256
171624,2089,4.224251
171624,1450,4.082788
171624,1487,3.9845715
171624,678,3.935996
171624,5604,3.8387604
171624,262,3.7794728
171624,4830,3.502996
171624,5643,3.4673414
171624,3143,3.4618602
171624,4364,3.4189434
171624,3247,3.392227
171624,4208,3.375979
171624,522,3.357996
171624,2557,3.2352467
171624,4825,3.1686075
171624,163,3.1503568
171624,2963,3.1239705
171624,5267,2.9914503
171624,1306,2.9861436
171624,1819,2.969561
171624,723,2.8655493
171624,2827,2.7546198
171624,3484,2.7330148
171624,1312,2.7326424
171624,2513,2.6951866
171624,104,2.6694877
171624,4198,2.6318486
171624,1890,2.5888839
171624,1630,2.547041
171624,4304,2.508282
171624,5683,2.4864507
171624,3732,2.4562616
171624,5031,2.4540603
171744,1442,62.540615
171744,774,52.353508
171744,3136,35.400852
171744,4184,24.89967
171744,5605,22.710993
171744,1164,19.373226
171744,3165,17.425716
171744,1820,16.411179
171744,1637,15.623429
171744,3119,13.622841
171744,5390,12.965671
171744,5061,11.953689
171744,4567,11.619271
171744,5521,11.426745
171744,1404,11.350349
171744,144,11.302131
171744,4212,11.186179
171744,1940,11.132151
171744,45,10.985404
171744,5081,10.65732
171744,522,10.3500185
171744,5833,10.159008
171744,3143,9.75833
171744,61,9.651631
171744,3732,9.597953
171744,2613,9.162626
171744,5169,9.091587
171744,4183,9.06749
171744,2325,8.90667
171744,2933,8.865825
171744,880,8.8574705
171744,4717,8.7086735
171744,5292,8.458128
171744,2942,8.246892
171744,4088,8.154253
171744,3653,7.966975
171744,3703,7.9229746
171744,5855,7.879797
171744,5260,7.8489094
171744,5746,7.7594204
171744,3974,7.63368
171744,1385,7.4634047
171744,1819,7.4195366
171744,2344,7.352258
171744,4712,6.8668604
171744,3123,6.6117077
171744,2622,6.307397
171744,2660,6.238209
171744,122,6.1967525
171744,2557,6.0865192
171862,393,6.939833
171862,3209,6.170112
171862,1693,5.72312
171862,3737,5.0115275
171862,1783,4.9701567
171862,2963,4.9326825
171862,4198,4.9207335
171862,4543,4.590759
171862,3178,4.3676724
171862,1332,3.8027716
171862,5062,3.539929
171862,3840,3.3993206
171862,1733,3.332251
171862,5552,3.3012447
171862,1306,3.2581792
171862,4429,3.1369042
171862,2610,3.136711
171862,4208,3.0947742
171862,907,3.0591493
171862,2513,3.0569808
171862,262,3.043102
171862,1422,2.9169102
171862,678,2.8768454
171862,2169,2.837996
171862,1054,2.770442
171862,1002,2.728971
171862,723,2.7142627
171862,5031,2.6086493
171862,1442,2.5907414
171862,2480,2.5858657
171862,4232,2.5301578
171862,361,2.5132165
171862,5625,2.496973
171862,1919,2.4716697
171862,1450,2.4574165
171862,2006,2.3404806
171862,3247,2.29912
171862,1860,2.2627718
171862,3032,2.2115397
171862,2086,2.1835294
171862,1886,2.1794152
171862,4997,2.157594
171862,2229,1.9865568
171862,2992,1.9771268
171862,3736,1.9326377
171862,5843,1.9053851
171862,4942,1.8805661
171862,4364,1.8742834
171862,3218,1.8720546
171862,2187,1.8708115
171965,45,47.75042
171965,3732,33.30949
171965,522,26.248344
171965,104,24.796324
171965,4464,22.19299
171965,3165,22.108511
171965,3143,20.915401
171965,904,20.743135
171965,3136,20.419422
171965,774,19.90683
171965,2085,19.069197
171965,604,17.19017
171965,5259,16.080015
171965,25,15.850792
171965,4088,14.830304
171965,2307,14.53239
171965,5605,14.122089
171965,5292,13.658797
171965,4143,13.542358
171965,2781,12.919228
171965,2101,12.322011
171965,4184,12.233423
171965,3209,12.041463
171965,2344,11.560824
171965,1820,11.437206
171965,5843,11.125902
171965,5360,10.649552
171965,3228,10.134009
171965,1729,9.662765
171965,2044,9.417358
171965,3119,9.4142885
171965,4241,9.170614
171965,5111,8.795186
171965,566,8.722706
171965,692,8.7139845
171965,1637,8.539662
171965,2109,8.528658
171965,1186,8.513853
171965,3999,8.504873
171965,4122,8.355301
171965,5168,8.253068
171965,4012,7.672767
171965,2612,7.66005
171965,1783,7.623603
171965,1093,7.6074505
171965,4783,7.4183955
171965,4567,7.2175393
171965,5061,7.154948
171965,2942,6.812241
171965,4194,6.761108
172020,45,12.676198
172020,3732,7.257847
172020,1860,4.106718
172020,1312,3.901929
172020,3209,3.4373748
172020,2187,3.0934763
172020,1450,2.7450194
172020,774,2.7223558
172020,2617,2.3127544
172020,832,2.0562751
172020,3840,2.0435495
172020,5683,1.875483
172020,3032,1.8480532
172020,880,1.8322713
172020,447,1.6783335
172020,4429,1.6005061
172020,1630,1.5993178
172020,393,1.5478061
172020,344,1.5403271
172020,3737,1.5338004
172020,4830,1.4814852
172020,44,1.4598421
172020,1442,1.457686
172020,678,1.4405274
172020,1870,1.4390378
172020,3178,1.4314959
172020,2178,1.4139308
172020,3119,1.4139308
172020,5390,1.3958461
172020,3420,1.3938891
172020,522,1.3770759
172020,4541,1.3567119
172020,723,1.3398724
172020,1164,1.3205997
172020,912,1.3205997
172020,2138,1.3205997
172020,104,1.258043
172020,1331,1.2560015
172020,1054,1.2542046
172020,1903,1.2462195
172020,2288,1.2462195
172020,25,1.2439133
172020,4241,1.2301387
172020,5037,1.2294883
172020,1917,1.1887927
172020,5641,1.182754
172020,2480,1.1451967
172020,361,1.1361436
172020,5454,1.1311448
172020,4075,1.1311448
172067,3732,7.7820926
172067,104,4.8596663
172067,1442,4.1390057
172067,2557,3.7691185
172067,5168,3.5714235
172067,1164,3.5289712
172067,2403,3.087393
172067,1462,2.8759477
172067,3136,2.874875
172067,25,2.775328
172067,4183,2.661744
172067,45,2.5975962
172067,858,2.5204124
172067,1133,2.2912543
172067,1396,2.1835184
172067,774,2.028295
172067,4212,1.9973528
172067,4717,1.9932876
172067,2508,1.989121
172067,4671,1.9570677
172067,3637,1.9564637
172067,2078,1.9276496
172067,1730,1.829983
172067,4235,1.7998066
172067,799,1.778349
172067,522,1.7669568
172067,5768,1.7609018
172067,4567,1.6729369
172067,695,1.6376388
172067,4662,1.6376388
172067,381,1.5249858
172067,4593,1.5249858
172067,714,1.5110155
172067,3945,1.5000503
172067,5769,1.4844637
172067,5112,1.484206
172067,447,1.4819068
172067,1819,1.453149
172067,2775,1.4460986
172067,2344,1.4431965
172067,2622,1.4283497
172067,558,1.4087214
